time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.09642370689161167,0.07589938176497794,11.370997283192931,6.282788134540063,0.04129381295628409,0.0,-0.2501510579071673,0.06351073537120436,2.6524618885035185,-0.03386066604439882,0.02654608685033588,0.0,507.47529971093235,509.5160925639223,507.03955126401837,510.2163096252196
1.2600000000000007,-0.11242685754025201,0.07970545092989981,11.536342125327973,0.00043305452390907107,0.043076039901247754,0.0,-0.2834730990647284,0.06347946251299084,2.858527822250371,-0.0536314054293459,0.030262845507712726,0.0,476.11022281412716,476.3946390905451,476.5761335170265,475.0618380578094
1.3200000000000007,-0.130537563483776,0.08358002832129478,11.715536984119188,0.012831131449849487,0.045031421162952334,0.0,-0.3204299198623034,0.06716884831735263,3.113950123062263,-0.01152622998055753,0.03332809893299088,0.0,491.3494894811708,491.5769196395718,489.5678626952122,492.6899816594392
1.3800000000000008,-0.15065172614720876,0.08788723792499101,11.904201932921309,0.020832003602539118,0.04735569897560232,0.0,-0.35026656482049234,0.07714181438766156,3.1746865608214687,0.01959304813606358,0.025772531298994747,0.0,434.0881255197813,433.4539674276621,432.8751787131761,435.4860847893935
1.4400000000000008,-0.17273524317588945,0.09298847822116266,12.099332325475642,0.022605695567758488,0.04951558957378488,0.0,-0.3860606689982024,0.09309572633539051,3.329199647576992,0.00983653798748147,0.0332364092623898,0.0,463.06273918916406,463.6497047895764,464.18191493821575,463.4155320098594
1.5000000000000009,-0.197052411972862,0.0990936601775123,12.304181242095908,0.023918413523765558,0.05542934799946675,0.0,-0.42512733083530047,0.11053586841158983,3.498546941824533,0.018024982058364253,0.05375691312319299,0.0,467.93968343153375,469.53518583608604,468.91295304694745,469.5485188215812
1.560000000000001,-0.22377251293431147,0.1062466107846543,12.517994228296027,0.025269494636869894,0.05892746165555529,0.0,-0.46588855980757743,0.12802395138752545,3.628114285704093,0.022637836786575168,0.05840164608156019,0.0,456.85880528517663,457.2309764983874,458.9988479086859,459.36474854432663
1.620000000000001,-0.2527583156915737,0.11436626556852143,12.735184432353371,0.02664398738939866,0.06403975303055365,0.0,-0.5007552626894983,0.14275044699496667,3.611569019806624,0.01959739876253255,0.04325774147613893,0.0,412.258932395814,410.9207043665104,412.72577823112306,412.45737319192574
1.680000000000001,-0.2839572055909092,0.12340614203285236,12.951720886973842,0.029065838406057587,0.07219150899777915,0.0,-0.539936737782697,0.1587982170729646,3.606257282824045,0.00611074610974241,0.01620809317066217,0.0,416.74677412042746,414.37616718148143,416.8040070535999,415.6235140696464
1.740000000000001,-0.31748475736062015,0.13339399561959117,13.165989985004067,0.03208350762982182,0.07321217941870373,0.0,-0.5777453366114306,0.17435519432476645,3.5362421990444406,0.022787055914789158,0.01769547655904501,0.0,393.28249174971955,393.42019859888586,393.0562357549159,394.5987420062905
1.8000000000000012,-0.3537676410773703,0.1445682652726966,13.382432140612917,0.034572679876274215,0.07435049639538427,0.0,-0.6317831188714945,0.19836264493491082,3.678014381078012,0.03325202701487683,0.013234962173288744,0.0,462.10652624322347,461.7546657229938,462.60581347945026,463.429272734859
1.8600000000000012,-0.39339746915687285,0.1572848565641087,13.608439108352536,0.03958161442053232,0.07544488077214151,0.0,-0.689290599006929,0.22604941925508407,3.8549203487443573,0.05110695651595783,0.01815657338564321,0.0,474.4159365383784,474.793576776123,472.66752294765206,474.04229006770134
